time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), 
2022-09-16 13:27:39.634920, 1663327659600, 1, 9, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:39.836380, 1663327659800, 3, 10, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:40.051200, 1663327660000, 0, 25, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:40.228690, 1663327660200, 1, 5, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:40.439369, 1663327660400, 2, 10, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:40.637016, 1663327660600, 5, 6, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:40.810963, 1663327660800, 1, 4, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:41.005250, 1663327661000, 1, 1, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:41.219338, 1663327661200, 9, 4, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:41.424560, 1663327661400, 1, 13, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:41.630744, 1663327661600, 1, 23, 0.0, 3.0, 5.766666666647773, 2.0583, 6.5844, 1.0, 3.0, 0.0, 
2022-09-16 13:27:41.826562, 1663327661800, 0, 6, 0.0, 3.0, 5.759999999981106, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:42.043784, 1663327662000, 3, 34, 0.0, 3.0, 5.753333333314438, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:42.235532, 1663327662200, 1, 13, 0.0, 3.0, 5.74666666664777, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:42.424276, 1663327662400, 4, 10, 0.0, 3.0, 5.743333333314436, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:42.654474, 1663327662600, 5, 44, 0.0, 3.0, 5.733333333314435, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:42.835477, 1663327662800, 1, 29, 0.0, 3.0, 5.726666666647767, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:43.059717, 1663327663000, 1, 22, 0.0, 3.0, 5.719999999981099, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:43.229224, 1663327663200, 0, 12, 0.0, 3.0, 5.713333333314432, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:43.443393, 1663327663400, 1, 16, 0.0, 3.0, 5.706666666647764, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:43.630077, 1663327663600, 1, 14, 0.0, 3.0, 5.70333333331443, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:43.841921, 1663327663800, 1, 34, 0.0, 3.0, 5.6933333333144285, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:44.035454, 1663327664000, 1, 13, 0.0, 3.0, 5.689999999981095, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:44.222530, 1663327664200, 1, 9, 0.0, 3.0, 5.679999999981093, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:44.435505, 1663327664400, 0, 14, 0.0, 3.0, 5.673333333314425, 2.0583, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:44.645443, 1663327664600, 0, 35, 0.0, 3.0, 5.666666666647758, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:44.840903, 1663327664800, 8, 27, 0.0, 3.0, 5.65999999998109, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:45.016979, 1663327665000, 0, 10, 0.0, 3.0, 5.656666666647756, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:45.233390, 1663327665200, 1, 12, 0.0, 3.0, 5.6466666666477545, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:45.453382, 1663327665400, 1, 46, 0.0, 3.0, 5.639999999981087, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:45.628023, 1663327665600, 2, 15, 0.0, 3.0, 5.636666666647753, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:45.844495, 1663327665800, 2, 9, 0.0, 3.0, 5.626666666647751, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:46.018167, 1663327666000, 1, 3, 0.0, 3.0, 5.6233333333144175, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:46.240398, 1663327666200, 9, 19, 0.0, 3.0, 5.613333333314416, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:46.422811, 1663327666400, 1, 8, 0.0, 3.0, 5.609999999981082, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:46.629260, 1663327666600, 3, 21, 0.0, 3.0, 5.599999999981081, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:46.839198, 1663327666800, 7, 7, 0.0, 3.0, 5.593333333314413, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:47.014434, 1663327667000, 0, 11, 0.0, 3.0, 5.586666666647745, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:47.217931, 1663327667200, 1, 14, 0.0, 3.0, 5.579999999981077, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:47.444265, 1663327667400, 1, 19, 0.0, 3.0, 5.57333333331441, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:47.632925, 1663327667600, 2, 7, 0.0, 3.0, 5.566666666647742, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:47.858752, 1663327667800, 1, 51, 0.0, 3.0, 5.559999999981074, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:48.045938, 1663327668000, 1, 17, 0.0, 3.0, 5.553333333314407, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:48.236963, 1663327668200, 2, 18, 0.0, 3.0, 5.546666666647739, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:48.423055, 1663327668400, 1, 11, 0.0, 3.0, 5.543333333314405, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:48.633661, 1663327668600, 1, 27, 0.0, 3.0, 5.5333333333144035, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:48.850794, 1663327668800, 1, 15, 0.0, 3.0, 5.526666666647736, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:49.047229, 1663327669000, 10, 24, 0.0, 3.0, 5.519999999981068, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:49.237621, 1663327669200, 1, 7, 0.0, 3.0, 5.5133333333144, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:49.430071, 1663327669400, 0, 24, 0.0, 3.0, 5.506666666647733, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:49.633745, 1663327669600, 2, 15, 0.0, 3.0, 5.499999999981065, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:49.846510, 1663327669800, 1, 7, 0.0, 3.0, 5.493333333314397, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:50.050305, 1663327670000, 14, 23, 0.0, 3.0, 5.4866666666477295, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:50.228778, 1663327670200, 1, 10, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0001, 
2022-09-16 13:27:50.429256, 1663327670400, 2, 21, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:50.625113, 1663327670600, 2, 16, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:50.809258, 1663327670800, 1, 2, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:51.042574, 1663327671000, 8, 22, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:51.228961, 1663327671200, 1, 6, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:51.433305, 1663327671400, 1, 12, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:51.626795, 1663327671600, 2, 8, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:51.840440, 1663327671800, 1, 12, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:52.045803, 1663327672000, 2, 25, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:52.241451, 1663327672200, 1, 31, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:52.417672, 1663327672400, 1, 14, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:52.634968, 1663327672600, 1, 18, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:52.837501, 1663327672800, 3, 15, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:53.048896, 1663327673000, 1, 6, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:53.220783, 1663327673200, 1, 6, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:53.436816, 1663327673400, 1, 10, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:53.633093, 1663327673600, 1, 16, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:53.837987, 1663327673800, 0, 7, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:54.045454, 1663327674000, 4, 13, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:54.220961, 1663327674200, 0, 6, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:54.425014, 1663327674400, 1, 9, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:54.628474, 1663327674600, 0, 14, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:27:54.829494, 1663327674800, 1, 23, 0.0, 3.0, 5.483333333314396, 1.1404, 6.5844, 1.0, 3.0, 0.0, 
2022-09-16 13:27:55.052759, 1663327675000, 10, 36, 0.0, 3.0, 5.476666666647728, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:55.238122, 1663327675200, 2, 30, 0.0, 3.0, 5.46999999998106, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:55.432729, 1663327675400, 0, 27, 0.0, 3.0, 5.4633333333143925, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:55.636838, 1663327675600, 1, 30, 0.0, 3.0, 5.456666666647725, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:55.830207, 1663327675800, 9, 15, 0.0, 3.0, 5.449999999981057, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:56.055711, 1663327676000, 9, 30, 0.0, 3.0, 5.443333333314389, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:56.234745, 1663327676200, 1, 28, 0.0, 3.0, 5.436666666647722, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:56.436089, 1663327676400, 2, 13, 0.0, 3.0, 5.429999999981054, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:56.639429, 1663327676600, 2, 4, 0.0, 3.0, 5.423333333314386, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:56.821925, 1663327676800, 1, 11, 0.0, 3.0, 5.416666666647719, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:57.060349, 1663327677000, 9, 11, 0.0, 3.0, 5.409999999981051, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:57.226114, 1663327677200, 1, 6, 0.0, 3.0, 5.406666666647717, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:57.439856, 1663327677400, 1, 5, 0.0, 3.0, 5.396666666647715, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:57.633390, 1663327677600, 6, 10, 0.0, 3.0, 5.389999999981048, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:57.818366, 1663327677800, 1, 8, 0.0, 3.0, 5.38333333331438, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:58.043310, 1663327678000, 1, 33, 0.0, 3.0, 5.376666666647712, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:58.230064, 1663327678200, 9, 11, 0.0, 3.0, 5.369999999981045, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:58.432493, 1663327678400, 1, 9, 0.0, 3.0, 5.363333333314377, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:58.633969, 1663327678600, 1, 7, 0.0, 3.0, 5.356666666647709, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:58.836547, 1663327678800, 2, 12, 0.0, 3.0, 5.3499999999810415, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:59.045781, 1663327679000, 7, 28, 0.0, 3.0, 5.343333333314374, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:59.235944, 1663327679200, 8, 22, 0.0, 3.0, 5.336666666647706, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:59.425657, 1663327679400, 0, 7, 0.0, 3.0, 5.32999999998104, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:59.627151, 1663327679600, 1, 9, 0.0, 3.0, 5.326666666647706, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:27:59.840453, 1663327679800, 1, 34, 0.0, 3.0, 5.316666666647705, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:00.038812, 1663327680000, 2, 31, 0.0, 3.0, 5.309999999981037, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:00.206400, 1663327680200, 1, 3, 0.0, 3.0, 5.306666666647703, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:00.429711, 1663327680400, 2, 7, 0.0, 3.0, 5.296666666647702, 1.1404, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:00.624310, 1663327680600, 1, 5, 0.0, 3.0, 5.293333333314368, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:00.828942, 1663327680800, 1, 7, 0.0, 3.0, 5.283333333314366, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:01.055588, 1663327681000, 1, 45, 0.0, 3.0, 5.2766666666476985, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:01.228055, 1663327681200, 1, 26, 0.0, 3.0, 5.269999999981031, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:01.425636, 1663327681400, 1, 15, 0.0, 3.0, 5.266666666647697, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:01.640364, 1663327681600, 9, 10, 0.0, 3.0, 5.256666666647695, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:01.845723, 1663327681800, 2, 15, 0.0, 3.0, 5.249999999981028, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:02.036225, 1663327682000, 0, 6, 0.0, 3.0, 5.246666666647694, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:02.212184, 1663327682200, 1, 5, 0.0, 3.0, 5.239999999981026, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:02.448671, 1663327682400, 1, 8, 0.0, 3.0, 5.2299999999810245, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:02.623327, 1663327682600, 1, 8, 0.0, 3.0, 5.226666666647691, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:02.826297, 1663327682800, 1, 12, 0.0, 3.0, 5.219999999981023, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:03.031328, 1663327683000, 0, 16, 0.0, 3.0, 5.209999999981021, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:03.226341, 1663327683200, 1, 9, 0.0, 3.0, 5.203333333314354, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:03.438865, 1663327683400, 2, 10, 0.0, 3.0, 5.196666666647686, 2.4916, 6.5844, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:03.646810, 1663327683600, 1, 40, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0001, 
2022-09-16 13:28:03.831675, 1663327683800, 2, 10, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:04.034441, 1663327684000, 11, 13, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:04.221983, 1663327684200, 1, 11, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:04.417447, 1663327684400, 1, 8, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:04.631602, 1663327684600, 1, 14, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:04.826779, 1663327684800, 0, 8, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:05.041826, 1663327685000, 0, 20, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:05.231912, 1663327685200, 1, 9, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:05.433168, 1663327685400, 1, 27, 0.0, 3.0, 5.189999999981018, 2.4916, 6.5844, 0.0, 3.0, 0.0, 
2022-09-16 13:28:05.627292, 1663327685600, 1, 13, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:05.828544, 1663327685800, 0, 23, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:06.032146, 1663327686000, 5, 23, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:06.230409, 1663327686200, 2, 15, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:06.425767, 1663327686400, 1, 19, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:06.629812, 1663327686600, 8, 10, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:06.820910, 1663327686800, 0, 10, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:07.028867, 1663327687000, 1, 20, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:07.238828, 1663327687200, 0, 30, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:07.432316, 1663327687400, 1, 7, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:07.633083, 1663327687600, 8, 20, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:07.842309, 1663327687800, 3, 33, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 0.0, 3.0, 0.0, 
2022-09-16 13:28:08.053083, 1663327688000, 14, 32, 0.0, 3.0, 5.189999999981018, 2.4916, 7.5397, 1.0, 3.0, 0.0, 
2022-09-16 13:28:08.230617, 1663327688200, 2, 21, 0.0, 3.0, 5.1833333333143505, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:08.424282, 1663327688400, 1, 7, 0.0, 3.0, 5.179999999981017, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:08.642182, 1663327688600, 1, 9, 0.0, 3.0, 5.169999999981015, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:08.835416, 1663327688800, 1, 17, 0.0, 3.0, 5.163333333314347, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:09.044567, 1663327689000, 10, 17, 0.0, 3.0, 5.15666666664768, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:09.246705, 1663327689200, 1, 16, 0.0, 3.0, 5.149999999981012, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:09.428894, 1663327689400, 2, 10, 0.0, 3.0, 5.143333333314344, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:09.623286, 1663327689600, 1, 13, 0.0, 3.0, 5.13999999998101, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:09.847354, 1663327689800, 1, 14, 0.0, 3.0, 5.129999999981009, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:10.050090, 1663327690000, 10, 20, 0.0, 3.0, 5.123333333314341, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:10.224727, 1663327690200, 1, 14, 0.0, 3.0, 5.1166666666476734, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:10.438168, 1663327690400, 5, 11, 0.0, 3.0, 5.109999999981006, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:10.629091, 1663327690600, 2, 17, 0.0, 3.0, 5.103333333314338, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:10.842705, 1663327690800, 2, 29, 0.0, 3.0, 5.09666666664767, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:11.041943, 1663327691000, 0, 8, 0.0, 3.0, 5.089999999981003, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:11.239926, 1663327691200, 3, 32, 0.0, 3.0, 5.083333333314335, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:11.441026, 1663327691400, 5, 7, 0.0, 3.0, 5.076666666647667, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:11.626854, 1663327691600, 2, 8, 0.0, 3.0, 5.0699999999809995, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:11.818366, 1663327691800, 1, 7, 0.0, 3.0, 5.066666666647666, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:12.039223, 1663327692000, 1, 6, 0.0, 3.0, 5.056666666647664, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:12.217486, 1663327692200, 1, 8, 0.0, 3.0, 5.05333333331433, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:12.435753, 1663327692400, 1, 10, 0.0, 3.0, 5.043333333314329, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:12.627236, 1663327692600, 1, 6, 0.0, 3.0, 5.036666666647661, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:12.840760, 1663327692800, 1, 19, 0.0, 3.0, 5.029999999980993, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:13.042223, 1663327693000, 0, 22, 0.0, 3.0, 5.0233333333143255, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:13.242589, 1663327693200, 1, 6, 0.0, 3.0, 5.016666666647658, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:13.447626, 1663327693400, 1, 23, 0.0, 3.0, 5.00999999998099, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:13.634696, 1663327693600, 5, 23, 0.0, 3.0, 5.003333333314322, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:13.838510, 1663327693800, 1, 6, 0.0, 3.0, 4.996666666647655, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:14.053199, 1663327694000, 2, 18, 0.0, 3.0, 4.989999999980987, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:14.241228, 1663327694200, 1, 19, 0.0, 3.0, 4.983333333314319, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:14.433748, 1663327694400, 1, 27, 0.0, 3.0, 4.976666666647652, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:14.633213, 1663327694600, 2, 25, 0.0, 3.0, 4.969999999980984, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:14.845475, 1663327694800, 1, 14, 0.0, 3.0, 4.963333333314316, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
2022-09-16 13:28:15.036440, 1663327695000, 5, 11, 0.0, 3.0, 4.956666666647648, 2.4916, 7.5397, 1.0, 3.0, 0.0001, 
