src_packets,dst_packets,src_bytes,dst_bytes,flow_duration,total_packets,packet_ratio,total_bytes,byte_ratio,bytes_per_packet,src_inter_packet_avg,dst_inter_packet_avg,src_packet_rate,dst_packet_rate,src_byte_rate,dst_byte_rate,src_bytes_max,dst_bytes_max,src_bytes_min,dst_bytes_min,src_bytes_avg,dst_bytes_avg,src_load,dst_load,src_payload_sum,dst_payload_sum,src_payload_avg,dst_payload_avg,src_ack_rate,dst_ack_rate,src_syn_rate,dst_syn_rate,src_fin_rate,dst_fin_rate,src_rst_rate,dst_rst_rate,src_psh_rate,dst_psh_rate,src_urg_rate,dst_urg_rate,src_ttl,dst_ttl,src_win_size,dst_win_size,src_fragment_rate,dst_fragment_rate,src_ack_delay,dst_ack_delay,syn_ack_imbalance,packet_size_anomaly,reset_rate_total,traffic_symmetry
1133,2135,73645,124616,0.499733,3268,0.5304307116104869,198261,0.590970734329987,60.64882226980728,0.000441256344529,0.0002341372115431,2267.2106905087317,4272.281398266675,147368.69488306757,249365.16099597185,65.0,64.0,65.0,52.0,65.0,58.368,1178949.518,1994921.218,14729,13596,13.0,6.368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.531,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000163,0.044801,-1.0,10.557067431235417,0.0,0.6934842459467727
1767,3345,114855,195156,0.499891,5112,0.5280932456664674,310011,0.5885261609883324,60.631918638763935,0.0002829732873296,0.0001494874509327,3534.770579986437,6691.458738004885,229760.08769911842,390397.1065692321,65.0,64.0,65.0,52.0,65.0,58.343,1838081.251,3123177.786,22971,21216,13.0,6.343,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000172,0.043293,-1.0,10.577621949338955,0.0,0.6913749266575395
5,10,325,580,0.001102,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.000238299369812,0.0001223352220323,4537.205081669692,9074.410163339384,294918.33030852996,526315.7894736843,65.0,64.0,65.0,52.0,65.0,58.0,2359310.25,4210461.37,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.0001,7.3e-05,-1.0,0.21894667811203306,0.0,0.6875
21,15,1239,933,0.40284,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.020130705833435,0.0287650823593139,52.129877867143286,37.23562704795949,3075.662794161454,2316.0560023830803,65.0,65.0,52.0,52.0,59.0,62.2,24605.291,18528.44,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020747,0.027895,-1.0,1.9325684734031228,0.0,0.8378378378378378
1042,2064,67730,119832,0.499496,3106,0.5046004842615012,187562,0.5652032411773051,60.36755712906341,0.0004797272677609,0.0002420862727643,2086.102791613947,4132.165222544325,135596.68145490656,239905.82507167224,65.0,64.0,65.0,52.0,65.0,58.058,1084773.388,1919246.487,13546,12504,13.0,6.058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.505,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000249,0.048249,-1.0,10.552066425115832,0.0,0.6710653363373029
1750,3376,113750,196552,0.499867,5126,0.5182114302635475,310302,0.5787243135439296,60.52311293153891,0.0002857238786979,0.0001480729138409,3500.9312477118915,6753.796509871626,227560.53110127294,393208.59348586726,65.0,64.0,65.0,52.0,65.0,58.22,1820484.217,3145668.693,22750,21000,13.0,6.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.518,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000244,0.044782,-1.0,10.577265010446887,0.0,0.6828554710356933
8,17,520,980,0.462732,25,0.4444444444444444,1500,0.5300713557594292,57.69230769230769,0.0003482954842703,0.0289206802845001,17.288624949214665,36.738328017081166,1123.7606216989532,2117.8565562787967,65.0,64.0,65.0,52.0,65.0,57.647,8990.087,16942.857,104,96,13.0,5.647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.471,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000147,0.000119,-1.0,3.392164432999081,0.0,0.6538461538461539
5,10,325,580,0.002681,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.000336468219757,0.0002977583143446,1864.975755315181,3729.951510630362,121223.42409548677,216337.18761656102,65.0,64.0,65.0,52.0,65.0,58.0,969850.761,1730810.588,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000403,8.3e-05,-1.0,0.21894667811203306,0.0,0.6875
1190,2411,77350,139664,0.499951,3601,0.49336650082918737,217014,0.5538252246446855,60.2481954469739,0.0004203792777354,0.0002074481046051,2380.2332628597605,4822.472602315027,154715.16208588443,279355.37682692904,65.0,64.0,65.0,52.0,65.0,57.928,1237721.465,2234843.318,15470,14292,13.0,5.928,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.494,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.00014,0.044391,-1.0,10.559810668655395,0.0,0.6610216546363132
1949,3920,126685,227228,0.499932,5869,0.4970670747258352,353913,0.5575212670917885,60.291822827938674,0.000256609255773,0.0001275077648508,3898.5302001072146,7841.0663850283645,253404.46300696896,454517.8144227615,65.0,64.0,65.0,52.0,65.0,57.966,2027236.277,3636143.544,25337,23388,13.0,5.966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.497,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000152,0.04235,-1.0,10.581053321887971,0.0,0.6642248722316866
21,15,1239,933,0.404019,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0201413989067077,0.0288584402629307,51.9777535214928,37.12696680106629,3066.687457768075,2309.297335026323,65.0,65.0,52.0,52.0,59.0,62.2,24533.49,18474.371,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.02031,0.028867,-1.0,1.9325684734031228,0.0,0.8378378378378378
9,18,585,1044,0.49978,27,0.47368421052631576,1629,0.5598086124401914,58.17857142857143,0.0623824894428253,0.0293987638810101,18.007923486333986,36.01584697266797,1170.5150266117091,2088.9191244147423,65.0,64.0,65.0,52.0,65.0,58.0,9364.12,16711.353,117,108,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000768,0.029018,-1.0,4.114386655221303,0.0,0.6785714285714286
1121,2029,72865,118948,0.499922,3150,0.5522167487684729,191813,0.6125734558508268,60.873690891780385,0.0004463578973497,0.0002464481594529,2242.349806569825,4058.6331467708965,145752.73742703864,237933.11756634037,65.0,64.0,65.0,52.0,65.0,58.624,1166022.261,1903465.531,14573,13440,13.0,6.624,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.552,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000152,0.042233,-1.0,10.556454391406682,0.0,0.7118375119009839
1786,3215,116090,188624,0.499876,5001,0.5553482587064676,304714,0.615453943008615,60.91843262694922,0.0002799103573924,0.000155469461784,3572.886075746785,6431.595035568821,232237.59492354104,377341.5807120166,65.0,64.0,65.0,52.0,65.0,58.67,1857901.39,3018733.671,23218,21444,13.0,6.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000187,0.040622,-1.0,10.578012844365112,0.0,0.7143142742902839
21,15,1239,933,0.40325,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0201536536216735,0.0287945781435285,52.076875387476754,37.197768133911964,3072.5356478611284,2313.7011779293243,65.0,65.0,52.0,52.0,59.0,62.2,24580.284,18509.608,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020442,0.028584,-1.0,1.9325684734031228,0.0,0.8378378378378378
10,20,650,1160,0.494427,30,0.47619047619047616,1810,0.5598621877691645,58.38709677419355,0.0548627906375461,0.0260224216862728,20.22543267256845,40.4508653451369,1314.653123716949,2346.15019001794,65.0,64.0,65.0,52.0,65.0,58.0,10517.225,18769.201,130,120,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000366,0.025842,-1.0,4.705295746130396,0.0,0.6774193548387097
1226,1782,79690,107376,0.499974,3008,0.6876051598429613,187066,0.7421514849548786,62.168826852775005,0.0004080285831373,0.0002806305818381,2452.127510630553,3564.1853376375575,159388.28819098594,214763.1676847196,65.0,64.0,65.0,52.0,65.0,60.256,1275106.156,1718105.14,15938,14712,13.0,8.256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.688,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000147,0.041615,-1.0,10.561411920094976,0.0,0.8152210036556996
2148,2967,139620,180060,0.499981,5115,0.7237196765498652,319680,0.7754038909036383,62.48631743549648,0.0002327727116592,0.00016854151792,4296.16325420366,5934.225500569021,279250.6115232379,360133.685080033,65.0,64.0,65.0,52.0,65.0,60.688,2234005.014,2881069.637,27924,25776,13.0,8.688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.724,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000367,0.036774,-1.0,10.584140028883475,0.0,0.839913995308835
20,15,1187,933,0.402184,35,1.25,2120,1.2708779443254818,58.888888888888886,0.021163262818989,0.0287136350359235,49.72848248562847,37.29636186422135,2951.3854355220496,2319.833707954568,65.0,65.0,52.0,52.0,59.35,62.2,23611.094,18558.678,147,153,7.35,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,64.0,64.0,503.05,506.2,0.0,0.0,0.023462,0.028703,-1.0,2.138196179030828,0.0,0.8611111111111112
15,30,975,1740,0.499972,45,0.4838709677419355,2715,0.5600229753015509,59.02173913043478,0.0356978007725306,0.0172403763080465,30.001680094085266,60.00336018817053,1950.1092061155423,3480.194890913891,65.0,64.0,65.0,52.0,65.0,58.0,15600.876,27841.564,195,180,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000335,0.017084,-1.0,6.551886655221303,0.0,0.6739130434782609
5,10,325,580,0.001037,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0002317428588867,0.0001151031917995,4821.600771456124,9643.201542912248,313404.05014464806,559305.6894889104,65.0,64.0,65.0,52.0,65.0,58.0,2507404.737,4474753.069,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,9.7e-05,6.7e-05,-1.0,0.21894667811203306,0.0,0.6875
1260,2005,81900,119392,0.499786,3265,0.6281156530408774,201292,0.6859698642298963,61.632578077158605,0.0003962668281779,0.0002493936858491,2521.0790218213397,4011.7170148823698,163870.13641838706,238886.24331213758,65.0,64.0,65.0,52.0,65.0,59.547,1310961.232,1911090.151,16380,15132,13.0,7.547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.629,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000199,0.036846,-1.0,10.562840263468722,0.0,0.7718922229026332
1980,3019,128700,180724,0.499675,4999,0.6556291390728477,309424,0.712131691796929,61.8848,0.0002524880461767,0.0001654857195632,3962.5756741882224,6041.927252714265,257567.41882223447,361683.0940111072,65.0,64.0,65.0,52.0,65.0,59.862,2060539.996,2893465.659,25740,23736,13.0,7.862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.655,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000284,0.036192,-1.0,10.581574943964362,0.0,0.7922
21,15,1239,933,0.400898,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0200390458106994,0.0286267144339425,52.382401508613164,37.41600107758083,3090.561689008177,2327.2752670255277,65.0,65.0,52.0,52.0,59.0,62.2,24724.492,18618.201,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020153,0.028518,-1.0,1.9325684734031228,0.0,0.8378378378378378
8,13,520,772,0.04589,21,0.5714285714285714,1292,0.6727037516170763,58.72727272727273,0.0006465571267264,0.0038240750630696,174.3299193724123,283.28611898017,11331.444759206799,16822.837219437784,65.0,64.0,65.0,52.0,65.0,59.385,90651.754,134582.989,104,96,13.0,7.385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000186,0.003711,-1.0,3.392164432999081,0.0,0.7727272727272727
5,7,325,424,0.048771,12,0.625,749,0.7647058823529411,57.61538461538461,0.0003747344017028,0.0081283648808797,102.51994012835496,143.52791617969694,6663.796108343073,8693.690922884502,65.0,64.0,65.0,52.0,65.0,60.571,53310.162,69549.257,65,60,13.0,8.571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000253,0.007921,-1.0,0.21894667811203306,0.0,0.8461538461538461
1167,2002,75855,118096,0.499362,3169,0.582626060908637,193951,0.642310981650677,61.18328075709779,0.0004281973143589,0.0002495031962092,2336.981989017987,4009.115631545853,151903.82928616917,236493.76604547404,65.0,64.0,65.0,52.0,65.0,58.989,1215230.541,1891949.984,15171,13992,13.0,6.989,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.582,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000149,0.03881,-1.0,10.558735970289796,0.0,0.7365930599369085
1943,3287,126295,194240,0.499907,5230,0.5909367396593674,320535,0.6501974351450003,61.27604664500095,0.0002573614385665,0.0001521107632433,3886.7229304650664,6575.222991476415,252636.99048022932,388552.27072235435,65.0,64.0,65.0,52.0,65.0,59.093,2021095.669,3108417.774,25259,23316,13.0,7.093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.591,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.00015,0.035597,-1.0,10.58095044122954,0.0,0.7430701586694705
8,16,520,928,0.004162,24,0.47058823529411764,1448,0.5597416576964478,57.92,0.0005675724574497,0.0002773920694986,1922.1528111484863,3844.3056222969726,124939.93272465162,222969.72609322442,65.0,64.0,65.0,52.0,65.0,58.0,999548.031,1783808.793,104,96,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000196,0.000187,-1.0,3.392164432999081,0.0,0.6799999999999999
5,10,325,580,0.001831,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0004347562789916,0.0002033445570203,2730.7482250136536,5461.496450027307,177498.6346258875,316766.79410158383,65.0,64.0,65.0,52.0,65.0,58.0,1419910.743,2533994.557,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000111,0.000146,-1.0,0.21894667811203306,0.0,0.6875
21,15,1239,933,0.403215,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0201325416564941,0.0288009984152657,52.08139578140694,37.20099698671925,3072.8023511030096,2313.902012573937,65.0,65.0,52.0,52.0,59.0,62.2,24582.42,18511.217,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.02038,0.028471,-1.0,1.9325684734031228,0.0,0.8378378378378378
876,1629,56940,95220,0.499891,2505,0.5374233128834356,152160,0.5979773369319793,60.71827613727055,0.0005696615491594,0.0003070577942475,1752.3820192802032,3258.7103988669533,113904.83125321321,190481.524972444,65.0,64.0,65.0,52.0,65.0,58.453,911238.488,1523851.928,11388,10512,13.0,6.453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.538,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000157,0.048805,-1.0,10.540270349634078,0.0,0.6995211492418196
1834,3218,119210,189356,0.499856,5052,0.5697421559490525,308566,0.6295515877416732,61.065901444686325,0.0002726344417107,0.0001553792482138,3669.0566883262377,6437.85410198137,238488.68474120545,378821.10047693737,65.0,64.0,65.0,52.0,65.0,58.843,1907909.32,3030568.552,23842,22020,13.0,6.843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000179,0.037365,-1.0,10.578964311897046,0.0,0.7261033049673462
12,24,780,1404,0.499948,36,0.48,2184,0.5551601423487544,59.027027027027025,0.0454003594138405,0.021736829177193,24.002496259611,48.004992519222,1560.162256874715,2808.2920623744867,65.0,64.0,65.0,52.0,65.0,58.5,12481.296,22466.333,156,156,13.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.542,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000454,0.021521,-1.0,5.614386655221303,0.0,0.6756756756756757
5,10,325,580,0.002235,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0005137920379638,0.0002482202317979,2237.136465324385,4474.27293064877,145413.87024608502,259507.82997762863,65.0,64.0,65.0,52.0,65.0,58.0,1163320.286,2076079.28,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000123,0.000186,-1.0,0.21894667811203306,0.0,0.6875
956,1782,62140,104136,0.499412,2738,0.5361749859786876,166276,0.5967139441312886,60.70682730923695,0.0005227558275791,0.0002803374113225,1914.2511593634113,3568.196198729706,124426.32535862173,208517.21624630564,65.0,64.0,65.0,52.0,65.0,58.438,995410.867,1668138.172,12428,11472,13.0,6.438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.536,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000197,0.043295,-1.0,10.546466070059331,0.0,0.6984300839722526
2057,3357,133705,199248,0.499886,5414,0.6125670041691483,332953,0.6710447731230772,61.48716528162512,0.0002430671615823,0.0001486973199855,4114.9382059109475,6715.531141100171,267470.9833842116,398586.87780814024,65.0,64.0,65.0,52.0,65.0,59.353,2139767.515,3188694.498,26741,24684,13.0,7.353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.613,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000204,0.033298,-1.0,10.582802593025,0.0,0.7599261311172668
21,15,1239,933,0.407923,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0203556537628173,0.0291372878210885,51.48030388087948,36.77164562919963,3037.3379289718896,2287.196358136217,65.0,65.0,52.0,52.0,59.0,62.2,24298.702,18297.57,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.013697,0.029212,-1.0,1.9325684734031228,0.0,0.8378378378378378
1176,2122,76440,124456,0.499804,3298,0.5539331135186057,200896,0.6141880328145464,60.89602909972719,0.00042519914343,0.0002355799254579,2352.9223455594592,4245.664300405759,152939.95246136485,249009.61176781298,65.0,64.0,65.0,52.0,65.0,58.65,1223519.458,1992076.63,15288,14112,13.0,6.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.554,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000158,0.037671,-1.0,10.55916150653821,0.0,0.7132464383146409
1867,3474,121355,203040,0.499967,5341,0.5372661870503597,324395,0.59768716663137,60.72538375140397,0.0002679298417233,0.000143867317483,3734.2464602663777,6948.458598267485,242726.01991731455,406106.80304900126,65.0,64.0,65.0,52.0,65.0,58.446,1941807.598,3248853.485,24271,22392,13.0,6.446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.537,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000162,0.036001,-1.0,10.579590081345494,0.0,0.6991763384500187
21,15,1239,933,0.401396,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0198245048522949,0.0286710602896554,52.31741223131272,37.369580165223375,3086.7273216474505,2324.387886276894,65.0,65.0,52.0,52.0,59.0,62.2,24693.828,18595.11,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.019946,0.028197,-1.0,1.9325684734031228,0.0,0.8378378378378378
12,20,780,1172,0.494631,32,0.5714285714285714,1952,0.6649616368286445,59.15151515151515,0.0449625362049449,0.0260175152828818,24.260509349393793,40.43418224898965,1576.9331077105965,2369.4430797907935,65.0,64.0,65.0,52.0,65.0,58.6,12615.468,18955.55,156,132,13.0,6.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000385,0.026672,-1.0,5.614386655221303,0.0,0.7575757575757576
10,20,650,1160,0.493885,30,0.47619047619047616,1810,0.5598621877691645,58.38709677419355,0.0548615720536973,0.0259938867468582,20.247628496512345,40.49525699302469,1316.0958522733024,2348.724905595432,65.0,64.0,65.0,52.0,65.0,58.0,10528.77,18789.805,130,120,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000113,0.025943,-1.0,4.705295746130396,0.0,0.6774193548387097
1065,1941,69225,113724,0.499906,3006,0.5484037075180227,182949,0.6087052099362498,60.84103757898237,0.0004692283788121,0.0002576830460853,2130.4005152968757,3882.729953231207,138476.03349429692,227490.76826443372,65.0,64.0,65.0,52.0,65.0,58.59,1107808.026,1819925.748,13845,12792,13.0,6.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.549,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000161,0.043999,-1.0,10.553411045465204,0.0,0.7086797472564017
1712,3189,111280,186384,0.499878,4901,0.5366771159874608,297664,0.5970437535209379,60.722970216238274,0.0002921197513332,0.0001567813802692,3424.835659901016,6379.556611813283,222614.31789356604,372858.9775905321,65.0,64.0,65.0,52.0,65.0,58.446,1780914.629,2982871.964,22256,20556,13.0,6.446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.537,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000161,0.042716,-1.0,10.5764415297105,0.0,0.6986944104447164
21,15,1239,933,0.403333,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.020148742198944,0.0288094282150268,52.06615873236259,37.19011338025899,3071.9033652093926,2313.2250522521094,65.0,65.0,52.0,52.0,59.0,62.2,24575.227,18505.801,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.019646,0.028564,-1.0,1.9325684734031228,0.0,0.8378378378378378
8,16,520,928,0.004165,24,0.47058823529411764,1448,0.5597416576964478,57.92,0.0005677086966378,0.0002775986989339,1920.768307322929,3841.536614645858,124849.93997599039,222809.12364945977,65.0,64.0,65.0,52.0,65.0,58.0,998804.2,1782481.341,104,96,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000193,0.000191,-1.0,3.392164432999081,0.0,0.6799999999999999
5,10,325,580,0.000626,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0001375079154968,6.94327884250217e-05,7987.220447284344,15974.440894568688,519169.3290734824,926517.5718849839,65.0,64.0,65.0,52.0,65.0,58.0,4154050.762,7413382.899,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,5e-05,4.5e-05,-1.0,0.21894667811203306,0.0,0.6875
1143,2233,74295,129820,0.499061,3376,0.5116383169203222,204115,0.5722879965490946,60.44270062185372,0.0004370051799847,0.0002234283313956,2290.301185626607,4474.402928700099,148869.57706572945,260128.52136311994,65.0,64.0,65.0,52.0,65.0,58.137,1190956.818,2081028.523,14859,13704,13.0,6.137,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.511,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000145,0.045818,-1.0,10.557568473403116,0.0,0.6772283091501332
1755,3432,114075,199524,0.499996,5187,0.5112146810369939,313599,0.5717328655556948,60.44699306090979,0.0002850598592986,0.000145706759358,3510.0280802246416,6864.054912439299,228151.82521460173,399051.1924095393,65.0,64.0,65.0,52.0,65.0,58.136,1825214.627,3192409.583,22815,21060,13.0,6.136,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.511,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000156,0.045196,-1.0,10.577370709891007,0.0,0.6767540478026215
1,2,64,121,0.000472,3,0.3333333333333333,185,0.5245901639344263,46.25,0.0,0.0004711151123046,2118.64406779661,4237.28813559322,135593.22033898305,256355.93220338985,64.0,69.0,64.0,52.0,64.0,60.5,1084481.277,2050347.415,12,17,12.0,8.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000428,4.3e-05,-1.0,22.385613344778697,0.0,0.75
21,15,1239,933,0.403069,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0200953960418701,0.0287859269550868,52.10026074940023,37.21447196385731,3073.9153842146134,2314.740156151924,65.0,65.0,52.0,52.0,59.0,62.2,24591.334,18517.929,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020325,0.028391,-1.0,1.9325684734031228,0.0,0.8378378378378378
12,18,780,1080,0.499962,30,0.631578947368421,1860,0.7215541165587419,60.0,0.0454353635961359,0.0293934204999138,24.001824138634536,36.002736207951806,1560.1185690112447,2160.164172477108,65.0,64.0,65.0,52.0,65.0,60.0,12480.945,17281.309,156,144,13.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000271,0.031648,-1.0,5.614386655221303,0.0,0.8064516129032258
5,10,325,580,0.00136,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0003102421760559,0.0001510249243842,3676.4705882352937,7352.941176470587,238970.5882352941,426470.5882352941,65.0,64.0,65.0,52.0,65.0,58.0,1911449.43,3411202.06,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000106,9.8e-05,-1.0,0.21894667811203306,0.0,0.6875
